8.486785035751331634e+02,0.000000000000000000e+00,3.087148793409343170e+02
0.000000000000000000e+00,8.288334236525702181e+02,2.265607964788786433e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
